,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,incident_district,incident_division,precip,visibility,heatindex,season,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,school,college,crime
173,2.0,5,monday,0,night,dhaka,dhaka,0.0,10,25,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
174,3.0,12,saturday,1,night,dhaka,dhaka,0.6,10,31,hot,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
175,8.0,33,thursday,0,night,dhaka,dhaka,7.4,9,35,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
176,8.0,33,tuesday,0,night,dhaka,dhaka,6.5,10,34,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
177,,33,thursday,0,night,dhaka,dhaka,7.4,9,35,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
178,8.0,32,monday,0,evening,dhaka,dhaka,10.1,9,36,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
179,,32,monday,0,evening,dhaka,dhaka,10.1,9,36,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
180,10.0,43,tuesday,0,night,dhaka,dhaka,0.0,10,37,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
181,8.0,32,thursday,0,morning,dhaka,dhaka,3.1,10,35,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
182,11.0,45,saturday,1,night,dhaka,dhaka,0.0,10,32,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
183,10.0,43,tuesday,0,night,dhaka,Dhaka,0.0,10,37,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
184,3.0,10,sunday,0,evening,dhaka,dhaka,0.0,10,27,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
185,,48,thursday,0,night,dhaka,dhaka,0.0,10,28,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
186,7.0,27,tuesday,0,night,dhaka,dhaka,5.7,10,37,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
187,3.0,13,tuesday,0,night,dhaka,  dhaka ,1.2,9,32,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
188,2.0,5,saturday,1,night,dhaka,dhaka,0.0,10,27,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
189,1.0,1,saturday,1,evening,dhaka,dhaka,0.0,10,23,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
190,5.0,19,thursday,0,night,dhaka,dhaka,0.0,10,37,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
191,5.0,19,saturday,1,night,dhaka,dhaka,13.4,9,39,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
192,1.0,2,tuesday,0,night,dhaka,dhaka,0.0,10,24,winter,4931802,3974237,8906039,125,8.42,1.0970650488306006e+19,74.6,4289,99,17,60,242,64,rape
193,10.0,43,saturday,1,night,dhaka,dhaka,1.2,10,31,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
194,5.0,21,thursday,0,night,dhaka,dhaka,1.2,10,39,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
195,10.0,42,saturday,1,morning,dhaka,dhaka,3.0,9,32,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
196,,26,friday,1,night,dhaka,dhaka,80.0,6,32,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
197,12.0,51,sunday,0,night,dhaka,dhaka,0.0,10,23,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
198,,47,wednesday,0,night,,dhaka,0.0,10,28,winter,4931802,3974237,8906039,125,8.42,30551.0,,4289,99,17,60,242,64,rape
199,10.0,42,sunday,0,noon,dhaka,dhaka,0.0,10,33,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
200,12.0,49,tuesday,0,night,dhaka,dhaka,0.0,10,27,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
201,7.0,29,wednesday,0,night,dhaka,dhaka,5.1,9,34,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
202,2.0,7,wednesday,0,morning,dhaka,dhaka,0.0,10,27,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
203,10.0,40,friday,1,morning,dhaka,dhaka,0.0,10,35,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
204,12.0,51,sunday,0,night,dhaka,dhaka,0.0,10,23,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
205,5.0,20,friday,1,morning,dhaka,dhaka,28.0,9,39,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
206,7.0,31,thursday,0,night,dhaka,dhaka,11.4,8,32,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
207,8.0,31,saturday,1,morning,dhaka,dhaka,28.7,8,30,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
208,,31,saturday,1,night,,dhaka,28.7,8,30,rainy,4931802,3974237,8906039,125,8.42,30551.0,,4289,99,17,60,242,64,rape
209,8.0,32,thursday,0,evening,dhaka,dhaka,4.2,10,37,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
210,9.0,36,tuesday,0,night,dhaka,dhaka,0.6,10,36,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
211,9.0,37,tuesday,0,evening,dhaka,dhaka,45.1,7,32,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
212,12.0,51,sunday,0,night,dhaka,dhaka,0.0,10,23,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
213,6.0,24,monday,0,afternoon,dhaka,dhaka,6.5,9,40,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
214,11.0,45,thursday,0,night,dhaka,dhaka,0.0,10,34,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
215,10.0,43,thursday,0,night,dhaka,dhaka,20.0,9,31,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
216,1.0,4,thursday,0,evening,dhaka,dhaka,0.0,10,18,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
217,,30,saturday,1,night,,dhaka,7.6,9,33,rainy,207078,205340,412418,101,4.29,1342.0,,706,0,2,2,23,1,rape
218,7.0,31,tuesday,0,night,dhaka,dhaka,9.1,9,35,rainy,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
219,5.0,20,monday,0,noon,dhaka,dhaka,10.9,9,38,hot,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
220,4.0,14,sunday,0,night,dhaka,dhaka,0.5,10,32,hot,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
221,,41,thursday,0,night,dhaka,dhaka,4.0,10,29,rainy,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
222,8.0,31,sunday,0,night,dhaka,dhaka,1.4,10,37,rainy,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
223,8.0,31,sunday,0,night,dhaka,dhaka,1.4,10,37,rainy,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
224,5.0,20,monday,0,noon,dhaka,dhaka,10.9,9,38,hot,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
225,8.0,31,sunday,0,night,dhaka,dhaka,1.4,10,37,rainy,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
226,9.0,37,monday,0,evening,dhaka,dhaka,11.0,10,36,rainy,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
227,3.0,9,saturday,1,night,dhaka,dhaka,0.0,10,24,hot,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
228,,47,tuesday,0,night,dhaka,dhaka,0.0,10,28,winter,207078,205340,412418,101,4.29,1342.0,50.8,706,0,2,2,23,1,rape
229,7.0,28,friday,1,night,dhaka,dhaka,1.9,10,35,rainy,207078,205340,412418,101,4.29,2.0416988739060124e+16,50.8,706,0,2,2,23,1,rape
230,,21,thursday,0,night,,DHAKA,3.7,9,41,hot,207078,205340,412418,101,4.29,1342.0,,706,0,2,2,23,1,rape
231,9.0,39,sunday,0,noon,dhaka,dhaka,27.6,7,27,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
232,1.0,2,monday,0,night,dhaka,dhaka,0.0,10,26,winter,107041,119398,226439,90,4.56,1402.0,57.5,672,32,0,2,21,2,rape
233,,41,wednesday,0,night,,dhaka,2.3,10,36,rainy,4931802,3974237,8906039,125,8.42,30551.0,,4289,99,17,60,242,64,rape
234,10.0,43,friday,1,night,dhaka,dhaka,0.0,10,35,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
235,8.0,35,monday,0,night,dhaka,dhaka,6.0,9,36,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
236,8.0,32,wednesday,0,night,dhaka,dhaka,15.9,9,33,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
237,4.0,17,sunday,0,evening,dhaka,dhaka,26.7,8,34,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
238,12.0,49,saturday,1,night,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
239,,49,saturday,1,noon,,Dhaka,0.0,10,26,winter,4931802,3974237,8906039,125,8.42,30551.0,,4289,99,17,60,242,64,rape
240,4.0,18,monday,0,evening,dhaka,dhaka,8.0,9,31,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
241,4.0,18,monday,0,evening,dhaka,dhaka,8.0,9,31,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
242,4.0,15,saturday,1,night,dhaka,  dhaka ,0.4,10,33,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
243,6.0,23,wednesday,0,night,dhaka,dhaka,5.5,9,39,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
244,1.0,1,saturday,1,morning,dhaka,dhaka,0.0,10,24,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
245,12.0,49,sunday,0,morning,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
246,4.0,17,saturday,1,morning,dhaka,dhaka,0.3,9,36,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
247,,50,monday,0,,,dhaka,0.0,10,26,winter,4931802,3974237,8906039,125,8.42,30551.0,,4289,99,17,60,242,64,rape
248,,7,wednesday,0,morning,dhaka,dhaka,0.0,10,27,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
249,11.0,48,tuesday,0,night,dhaka,dhaka,0.0,10,29,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
250,10.0,43,wednesday,0,afternoon,dhaka,dhaka,1.0,10,34,rainy,421809,372551,794360,113,4.42,4760.0,58.5,827,8,0,4,34,6,rape
251,8.0,32,sunday,0,night,dhaka,Dhaka,12.2,9,35,rainy,421809,372551,794360,113,4.42,4760.0,58.5,827,8,0,4,34,6,rape
252,6.0,23,thursday,0,night,dhaka,dhaka,7.2,10,36,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
253,12.0,52,tuesday,0,night,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
254,,52,monday,0,night,dhaka,dhaka,0.0,10,24,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
255,1.0,4,tuesday,0,evening,dhaka,dhaka,0.0,10,21,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
256,8.0,35,tuesday,0,night,dhaka,dhaka,5.5,8,32,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
257,6.0,24,wednesday,0,night,dhaka,dhaka,1.7,10,39,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
258,6.0,24,wednesday,0,night,dhaka,dhaka,1.7,10,39,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
259,6.0,24,tuesday,0,night,dhaka,DHAKA,9.2,9,39,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
260,6.0,24,tuesday,0,night,dhaka,dhaka,9.2,9,39,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
261,8.0,32,monday,0,noon,dhaka,dhaka,1.8,10,36,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
262,7.0,31,friday,1,morning,dhaka,DHAKA,4.1,9,29,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
263,,21,thursday,0,,,dhaka,1.2,10,39,hot,4931802,3974237,8906039,125,8.42,30551.0,,4289,99,17,60,242,64,rape
264,3.0,11,tuesday,0,morning,dhaka,dhaka,1.6,9,29,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
265,,32,tuesday,0,evening,dhaka,dhaka,18.6,9,36,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
266,8.0,34,sunday,0,night,dhaka,dhaka,1.1,10,38,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
267,9.0,39,friday,1,night,dhaka,dhaka,38.6,8,33,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
268,5.0,18,saturday,1,night,dhaka,dhaka,2.8,10,38,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
269,9.0,39,friday,1,night,dhaka,dhaka,38.6,8,33,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
270,10.0,42,saturday,1,afternoon,dhaka,dhaka,0.0,10,30,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
271,7.0,29,saturday,1,night,dhaka,  dhaka ,3.3,10,37,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
272,1.0,4,sunday,0,morning,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
273,10.0,41,friday,1,night,dhaka,dhaka,2.9,10,35,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
274,5.0,20,tuesday,0,night,dhaka,dhaka,6.0,9,35,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
275,10.0,39,sunday,0,night,dhaka,dhaka,2.6,10,35,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
276,8.0,34,sunday,0,night,dhaka,dhaka,56.0,6,35,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
277,11.0,45,tuesday,0,afternoon,dhaka,dhaka,0.0,10,30,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
278,11.0,45,wednesday,0,night,dhaka,dhaka,0.0,10,31,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
279,6.0,25,saturday,1,night,dhaka,dhaka,0.0,10,37,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
280,4.0,15,saturday,1,afternoon,dhaka,dhaka,0.0,10,35,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
281,10.0,40,sunday,0,night,dhaka,dhaka,0.1,10,33,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
282,4.0,16,monday,0,night,dhaka,dhaka,0.2,10,37,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
283,5.0,18,sunday,0,evening,dhaka,dhaka,0.1,10,34,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
284,10.0,42,wednesday,0,night,dhaka,dhaka,4.0,9,30,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
285,12.0,50,tuesday,0,evening,dhaka,DHAKA,0.0,10,27,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
286,8.0,35,wednesday,0,night,dhaka,DHAkA,1.4,10,37,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
287,8.0,35,wednesday,0,night,dhaka,dhaka,1.4,10,37,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
288,11.0,47,sunday,0,evening,dhaka,dhaka,0.0,10,27,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
289,9.0,38,wednesday,0,afternoon,dhaka,dhaka,3.3,10,37,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
290,1.0,2,monday,0,night,dhaka,DHAKA,0.0,10,20,winter,149298,169513,318811,88,4.47,1302.0,57.8,844,141,0,1,37,3,rape
291,,7,thursday,0,night,dhaka,dhaka,0.0,10,25,winter,149298,169513,318811,88,4.47,1302.0,57.8,844,141,0,1,37,3,rape
292,10.0,42,tuesday,0,night,dhaka,dhaka,9.1,9,30,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
293,8.0,34,tuesday,0,night,dhaka,dhaka,12.1,9,35,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
294,5.0,20,sunday,0,evening,dhaka,dhaka,8.4,9,35,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
295,7.0,30,thursday,0,night,dhaka,dhaka,4.9,9,36,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
296,,24,friday,1,night,dhaka,dhaka,38.7,7,37,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
297,3.0,9,thursday,0,night,dhaka,dhaka,0.0,10,29,hot,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
298,9.0,36,sunday,0,night,dhaka,dhaka,1.5,9,35,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
299,2.0,6,sunday,0,evening,dhaka,dhaka,0.0,10,23,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
300,6.0,23,tuesday,0,night,dhaka,dhaka,9.1,9,36,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
301,12.0,52,wednesday,0,night,dhaka,DHAKA,0.0,10,25,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
302,1.0,3,thursday,0,night,dhaka,dhaka,0.0,10,26,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
303,9.0,36,wednesday,0,morning,dhaka,  dhaka ,1.5,10,36,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
304,12.0,52,thursday,0,night,dhaka,dhaka,0.0,10,24,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
305,12.0,51,monday,0,night,dhaka,dhaka,0.0,10,25,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
306,9.0,37,friday,1,night,dhaka,DHAKA,2.2,10,35,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
307,12.0,49,tuesday,0,night,dhaka,dhaka,0.0,10,28,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
308,,31,tuesday,0,evening,dhaka,dhaka,12.1,9,32,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
309,12.0,52,tuesday,0,night,dhaka,dhaka,0.0,10,22,winter,738764,647146,1385910,114,3.77,1.0269567652981016e+20,68.0,1118,78,3,6,42,10,rape
310,8.0,33,saturday,1,night,dhaka,Dhaka,2.2,10,36,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
311,10.0,42,saturday,1,night,dhaka,dhaka,0.0,10,32,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
312,8.0,33,tuesday,0,evening,dhaka,dhaka,5.9,10,37,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
313,2.0,8,saturday,1,morning,dhaka,dhaka,0.0,10,27,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
314,5.0,19,saturday,1,evening,dhaka,dhaka,0.0,10,38,hot,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
315,5.0,19,tuesday,0,night,dhaka,dhaka,0.0,10,36,hot,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
316,7.0,30,wednesday,0,morning,dhaka,dhaka,2.1,10,36,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
317,8.0,32,saturday,1,morning,dhaka,dhaka,19.0,9,34,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
318,,35,tuesday,0,night,dhaka,dhaka,4.5,10,37,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
319,8.0,32,wednesday,0,evening,dhaka,dhaka,16.1,9,36,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
320,6.0,25,wednesday,0,night,dhaka,dhaka,12.5,9,37,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
321,10.0,44,monday,0,night,dhaka,dhaka,3.4,10,32,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
322,,20,tuesday,0,night,dhaka,dhaka,5.9,9,36,hot,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
323,8.0,31,sunday,0,night,dhaka,dhaka,1.4,10,37,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
324,,31,sunday,0,,,dhaka,1.4,10,37,rainy,738764,647146,1385910,114,3.77,4948.0,,1118,78,3,6,42,10,rape
325,3.0,10,monday,0,night,dhaka,dhaka,2.3,10,26,hot,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
326,2.0,7,thursday,0,morning,dhaka,  dhaka ,0.0,10,26,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
327,1.0,2,friday,1,night,dhaka,dhaka,0.0,10,23,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
328,2.0,8,saturday,1,morning,dhaka,dhaka,0.0,10,29,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
329,2.0,8,friday,1,morning,dhaka,dhaka,0.0,10,27,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
330,7.0,29,sunday,0,night,dhaka,dhaka,16.2,9,35,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
331,9.0,35,sunday,0,night,dhaka,dhaka,6.2,10,35,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
332,,14,thursday,0,morning,dhaka,dhaka,0.4,8,29,hot,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
333,10.0,41,wednesday,0,morning,dhaka,dhaka,0.5,10,28,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
334,,31,sunday,0,night,,  dhaka ,1.4,10,37,rainy,738764,647146,1385910,114,3.77,4948.0,,1118,78,3,6,42,10,rape
335,1.0,3,saturday,1,night,dhaka,dhaka,0.0,10,21,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
336,1.0,2,friday,1,night,dhaka,dhaka,0.0,10,25,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
337,9.0,37,saturday,1,night,dhaka,dhaka,0.3,10,41,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
338,6.0,24,sunday,0,night,dhaka,dhaka,4.2,10,41,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
339,9.0,38,sunday,0,night,dhaka,dhaka,0.4,10,39,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
340,9.0,38,friday,1,night,dhaka,dhaka,3.2,10,36,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
341,7.0,27,thursday,0,night,dhaka,dhaka,16.8,8,37,rainy,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
342,12.0,50,wednesday,0,night,dhaka,dhaka,0.0,10,25,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
343,12.0,48,sunday,0,night,dhaka,dhaka,0.0,10,26,winter,738764,647146,1385910,114,3.77,4948.0,68.0,1118,78,3,6,42,10,rape
344,12.0,1,monday,0,night,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
345,10.0,43,sunday,0,night,dhaka,dhaka,1.2,10,31,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
346,,35,monday,0,evening,dhaka,dhaka,3.7,10,36,rainy,4931802,3974237,8906039,125,8.42,30551.0,74.6,4289,99,17,60,242,64,rape
